,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1630528,2021-22,00,1610612745,HOU,20.0,74,2,1334.0,224,500,0.448,56,189,0.296,83,113,0.735,52,134,186,150,65,13,114,97,587
1,1630528,2022-23,00,1610612745,HOU,21.0,64,2,786.0,153,329,0.465,21,89,0.236,45,60,0.75,20,51,71,73,33,15,60,59,372
2,1630528,2024-25,00,1610612748,MIA,23.0,8,0,28.0,2,7,0.286,0,1,0.0,2,4,0.5,0,3,3,4,0,1,4,1,6
