,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1629611,2019-20,00,1610612746,LAC,23.0,41,6,362.0,37,79,0.468,7,20,0.35,18,27,0.667,10,45,55,53,11,5,18,46,99
1,1629611,2020-21,00,1610612746,LAC,24.0,67,10,1263.0,178,350,0.509,38,91,0.418,78,94,0.83,56,186,242,104,29,13,40,126,472
2,1629611,2021-22,00,1610612746,LAC,25.0,81,33,2317.0,334,690,0.484,76,208,0.365,128,164,0.78,104,321,425,209,55,21,84,178,872
3,1629611,2022-23,00,1610612746,LAC,26.0,81,36,1872.0,272,524,0.519,77,198,0.389,92,118,0.78,77,199,276,184,42,22,80,149,713
4,1629611,2023-24,00,1610612746,LAC,27.0,75,71,1873.0,254,493,0.515,71,204,0.348,79,95,0.832,87,167,254,119,43,15,48,145,658
5,1629611,2024-25,00,1610612746,LAC,28.0,37,12,732.0,87,195,0.446,26,75,0.347,23,32,0.719,32,75,107,59,28,11,25,68,223
6,1629611,2024-25,00,1610612737,ATL,28.0,21,0,480.0,85,154,0.552,27,66,0.409,14,24,0.583,24,38,62,44,10,4,16,45,211
7,1629611,2024-25,00,0,TOT,28.0,58,12,1212.0,172,349,0.493,53,141,0.376,37,56,0.661,56,113,169,103,38,15,41,113,434
