,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1631094,2022-23,00,1610612753,ORL,20.0,72,72,2430.0,479,1122,0.427,85,285,0.298,394,534,0.738,84,413,497,269,60,39,200,160,1437
1,1631094,2023-24,00,1610612753,ORL,21.0,80,80,2799.0,640,1407,0.455,119,351,0.339,405,559,0.725,82,472,554,431,71,47,247,153,1804
2,1631094,2024-25,00,1610612753,ORL,22.0,40,40,1378.0,357,783,0.456,78,238,0.328,244,337,0.724,43,248,291,187,33,26,115,88,1036
