,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1641816,2023-24,00,1610612743,DEN,24.0,18,0,48.0,8,20,0.4,4,14,0.286,0,0,0.0,1,8,9,2,1,0,2,10,20
1,1641816,2024-25,00,1610612743,DEN,24.0,46,1,353.0,37,96,0.385,19,62,0.306,18,25,0.72,22,49,71,18,8,5,14,40,111
