,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1642263,2024-25,00,1610612745,HOU,20.0,45,1,536.0,65,196,0.332,31,111,0.279,13,16,0.813,16,47,63,54,28,15,28,42,174
