,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
345,0022300061,504,2,79,4,9:24 PM,10:16,,,MISS Russell 27' 3PT Pullup Jump Shot,,,5,1626156,D'Angelo Russell,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
346,0022300061,505,4,0,4,9:24 PM,10:11,,,Reddish REBOUND (Off:1 Def:2),,,5,1629629,Cam Reddish,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
347,0022300061,506,2,6,4,9:24 PM,10:09,,,MISS Reddish 3' Driving Layup,,,5,1629629,Cam Reddish,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
348,0022300061,507,4,0,4,9:24 PM,10:09,,,Reddish REBOUND (Off:2 Def:2),,,5,1629629,Cam Reddish,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
349,0022300061,508,1,97,4,9:24 PM,10:06,,,Reddish Tip Layup Shot (5 PTS),86 - 90,4,5,1629629,Cam Reddish,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
350,0022300061,509,1,79,4,9:24 PM,9:53,Murray 18' Pullup Jump Shot (18 PTS),,,86 - 92,6,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
351,0022300061,510,1,1,4,9:25 PM,9:42,,,James 29' 3PT Jump Shot (17 PTS) (Vincent 2 AST),89 - 92,3,5,2544,LeBron James,1610612747.0,Los Angeles,Lakers,LAL,5,1629216,Gabe Vincent,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,1
352,0022300061,512,2,1,4,9:25 PM,9:24,MISS Braun 25' 3PT Jump Shot,,,,,4,1631128,Christian Braun,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
353,0022300061,513,4,0,4,9:25 PM,9:22,Gordon REBOUND (Off:2 Def:4),,,,,4,203932,Aaron Gordon,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
354,0022300061,514,2,5,4,9:25 PM,9:14,MISS Braun 2' Layup,,,,,4,1631128,Christian Braun,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
355,0022300061,516,1,72,4,9:25 PM,9:08,Braun Putback Layup (3 PTS),,,89 - 94,5,4,1631128,Christian Braun,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
356,0022300061,515,4,0,4,9:25 PM,9:08,Braun REBOUND (Off:1 Def:2),,,,,4,1631128,Christian Braun,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
357,0022300061,517,6,2,4,9:26 PM,8:49,Nnaji S.FOUL (P2.T1) (S.Twardoski),,,,,4,1630192,Zeke Nnaji,1610612743.0,Denver,Nuggets,DEN,5,1626174,Christian Wood,1610612747.0,Los Angeles,Lakers,LAL,1,0,,,,,,1
358,0022300061,519,3,11,4,9:26 PM,8:49,,,Wood Free Throw 1 of 2 (7 PTS),90 - 94,4,5,1626174,Christian Wood,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
359,0022300061,520,8,0,4,9:26 PM,8:49,SUB: Jokic FOR Nnaji,,,,,4,1630192,Zeke Nnaji,1610612743.0,Denver,Nuggets,DEN,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0
360,0022300061,522,3,12,4,9:26 PM,8:49,,,MISS Wood Free Throw 2 of 2,,,5,1626174,Christian Wood,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,0
361,0022300061,523,4,0,4,9:26 PM,8:48,,,Wood REBOUND (Off:1 Def:2),,,5,1626174,Christian Wood,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
362,0022300061,524,6,1,4,9:26 PM,8:48,Murray P.FOUL (P2.T2) (K.Cutler),,,,,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,5,1626174,Christian Wood,1610612747.0,Los Angeles,Lakers,LAL,1,0,,,,,,0
363,0022300061,526,8,0,4,9:26 PM,8:48,,,SUB: Davis FOR James,,,5,2544,LeBron James,1610612747.0,Los Angeles,Lakers,LAL,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0
364,0022300061,528,2,1,4,9:27 PM,8:38,,,MISS Davis 27' 3PT Jump Shot,,,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
365,0022300061,529,4,0,4,9:27 PM,8:34,Gordon REBOUND (Off:2 Def:5),,,,,4,203932,Aaron Gordon,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
366,0022300061,530,1,1,4,9:27 PM,8:17,Jokic 25' 3PT Jump Shot (25 PTS) (Braun 1 AST),,,90 - 97,7,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,4,1631128,Christian Braun,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1
367,0022300061,532,9,1,4,9:27 PM,8:15,,,Lakers Timeout: Regular (Reg.4 Short 0),,,3,1610612747,,,,,,0,0,,,,,,0,0,,,,,,0
368,0022300061,533,8,0,4,9:30 PM,8:15,SUB: Caldwell-Pope FOR Murray,,,,,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,4,203484,Kentavious Caldwell-Pope,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0
369,0022300061,534,8,0,4,9:30 PM,8:15,SUB: Porter Jr. FOR Gordon,,,,,4,203932,Aaron Gordon,1610612743.0,Denver,Nuggets,DEN,4,1629008,Michael Porter Jr.,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0
370,0022300061,535,8,0,4,9:30 PM,8:15,,,SUB: Prince FOR Russell,,,5,1626156,D'Angelo Russell,1610612747.0,Los Angeles,Lakers,LAL,5,1627752,Taurean Prince,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0
